question,answer,instruction,answer_prefix
"Tom planta 10 árboles al año. Cada año también corta 2 árboles. Comienza con 50 árboles. Después de 10 años, el 30 % de los árboles muere. ¿Cuántos árboles le quedan?",91,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Sue vive en un vecindario divertido. Un fin de semana, los vecinos decidieron hacerle una broma a Sue. Un viernes a la mañana, los vecinos colocaron 18 flamencos de plástico rosa en el jardín de entrada de Sue. El sábado a la mañana, los vecinos sacaron un tercio de los flamencos, los pintaron de blanco y volvieron a poner estos flamencos blancos recién pintados en el jardín de entrada de Sue. Luego, el domingo a la mañana, agregaron otros 18 flamencos de plástico rosa a la colección. ¿Cuántos flamencos de plástico rosa más que flamencos de plástico blanco había el domingo al mediodía?",24,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
Violeta quiere comprar crayones nuevos. Necesita de 5 colores diferentes y separó $20 para esta compra. Un crayón cuesta $2. ¿Cuánto cambio recibirá?,10,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Un bolígrafo cuesta tanto como un lápiz y una goma de borrar combinados. Un lápiz cuesta $1,20 y una goma de borrar cuesta $0.30. ¿Cuánto costarán 8 bolígrafos?",12,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"En una ciudad determinada, se distribuirán 200 libras de zanahorias a 40 restaurantes. Cada restaurante debe recibir 2 libras de zanahorias. ¿Cuántas libras de zanahoria no se usarán?",120,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"En la ciudad de Soda, hay exactamente 23 786 habitantes. Esto incluye 8417 varones y 9092 mujeres. El resto de la población está formada por niños. ¿Cuántos niños hay en Soda?",6277,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Elaine tenía inicialmente 20 cartas de Pokémon. Después de un mes, coleccionó tres veces esa cantidad. En el segundo mes, coleccionó 20 cartas menos que las que coleccionó en el primer mes. En el tercer mes, coleccionó el doble de la cantidad combinada de cartas de Pokémon que coleccionó en el primer y segundo mes. ¿Cuántas cartas de Pokémon tiene ahora en total?",320,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Mark es revisor de texto. Todas las semanas, revisa la misma cantidad de oraciones para dos editoriales distintas, que le pagan una tarifa diferente por oración. La editorial B, le paga a Mark el doble de lo que le paga la editorial A. Mark revisa una cantidad total de 1000 oraciones cada semana, y la editorial A le paga 5 centavos la oración. ¿Cuántos centavos gana Mark en una semana?",7500,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Baldur saca agua de un pozo. Saca 5 baldes de agua todas las mañanas y 6 baldes de agua todas las tardes. Si cada balde contiene 5 litros de agua, ¿cuántos litros de agua saca cada día?",55,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"John gana un premio en el trabajo. El premio consta de una recompensa monetaria por única vez de $5000 y un aumento del 5 % en el salario. Si gana 2000 por semana todas las semanas del año y recibió el premio el primer día del año, ¿cuánto dinero ganó ese año?",114200,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Josie cultiva uvas en su granja de 10 acres. Cada acre produce 5 toneladas de uvas por año, y cada tonelada de uvas produce 2 barriles de vino. ¿Cuántos barriles de vino produce su granja por año?",100,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"La comida favorita de Carl es el queso. Esta semana, comió un sándwich todos los días en el almuerzo y usó 2 rebanadas de queso en cada sándwich. Comió tortilla de queso y huevo en el desayuno 3 días en la semana y usó una rebanada más por tortilla que por sándwich. Preparó un plato grande de macarrones con queso para que le durara para varias cenas de la semana y usó 8 rebanadas de queso. ¿Cuántas rebanadas de queso usó?",31,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
Janet tenía 22 bolígrafos verdes y 10 bolígrafos amarillos. Luego compró 6 bolsas de bolígrafos azules y 2 bolsas de bolígrafos rojos. Había 9 en cada bolsa de bolígrafos azules y 6 en cada bolsa de bolígrafos rojos. ¿Cuántos bolígrafos tiene Janet ahora?,98,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Brinley está en la clase de matemáticas del Sr. Bert. El Sr. Bert toma seis exámenes cada semestre. Les permite a los estudiantes eliminar la nota más baja del promedio de cada semestre. Si las notas de Brinley en los primeros cinco exámenes son 89, 71, 92, 100 y 86, ¿qué nota necesita en el sexto examen para obtener un promedio de 93?",98,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"A Micheal le encanta andar en bicicleta. Anda en bicicleta al menos 5 veces a la semana y hace 25 kilómetros cada vez. Lo hizo durante cuatro semanas; luego, decidió andar en bicicleta solo 2 veces a la semana, pero hacer 60 kilómetros cada vez, y lo hizo durante 3 semanas. ¿Cuántos kilómetros recorrió Micheal en total?",860,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"La bolsa de dulces de Noche de Brujas de Joe tiene 25 barras de chocolate y 80 manzanas confitadas. Cada barra de chocolate pesa el doble que cada manzana confitada. Si cada barra de chocolate pesa 40 g, ¿cuántos gramos pesa la bolsa de dulces de Joe?",2600,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Rose fue a la tienda el lunes y compró 4 pasteles. El martes, fue a una tienda diferente y compró tres veces esa cantidad de pasteles. El miércoles, fue a otra tienda y compró 5 veces la cantidad de pasteles que había comprado el martes. ¿Cuántos pasteles compró al cabo de los tres días?",76,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
Veinte docenas de tazas cuestan $1200 menos que el costo total de media docena de platos que se venden a $6000 cada uno. Calcule el costo total de la compra de cada taza individual.,145,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Sara quiere comprarse una chaqueta y 2 pares de zapatos nuevos. La chaqueta que quiere cuesta $30 y cada par de zapatos cuesta $20. Sara cuida a los niños de su vecino 4 veces y gana $5 cada vez que los cuida. Sus padres le pagan $4 cada vez que corta el césped. Si Sara ya tenía $10 ahorrados antes de comenzar a cuidar niños, ¿cuántas veces deberá cortar el césped antes de poder comprarse la chaqueta y los zapatos?",10,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Jerry tiene un gallinero. Las gallinas rojas ponen 3 huevos por día y las gallinas blancas ponen 5 huevos por día. Todos los días, Jerry recolecta 42 huevos. Si tiene dos gallinas blancas más que las gallinas rojas, ¿cuántas gallinas rojas tiene?",4,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"A Gary le gusta caminar por la orilla del parque local, que es un rectángulo que mide 1,5 millas por 6 millas. Si camina a 3 millas/hora, ¿cuántas horas pasa caminando?",5,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Mientras está en la tienda ""Todo por un dólar"", Sloane cuenta 100 clientes que ingresan en la tienda. Al día siguiente, cuenta 50 clientes más que el primer día. Si la cantidad total de clientes al cabo del tercer día fue 500, ¿cuántos clientes contó el tercer día?",250,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Gerardo tiene dos piscinas, ambas con fugas que las vacían a 4 galones/minuto. Hace 4 minutos, la piscina grande tenía el doble de agua que la piscina pequeña. Ahora la piscina grande tiene cuatro veces más agua que la piscina pequeña. ¿Cuántos galones de agua tiene la piscina pequeña ahora?",8,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Lori quiere comprar un par de zapatos de $320,00 y un cinto haciendo juego, que cuesta $32,00. Por su trabajo a tiempo parcial cobra $8,00 la hora. ¿Cuántas horas deberá trabajar antes de poder hacer su compra?",44,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Janeth pidió $2000 prestados y prometió devolverlos con un 10 % adicional al monto. Si va a pagar $165 por mes durante 12 meses, ¿qué saldo le quedará por pagar a Janeth para ese entonces?",220,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
Hay 4 rosas en el jarrón. Hay 7 dalias más que rosas en el jarrón. ¿Cuántas flores hay en total en el jarrón?,15,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"La edad de Adrian es tres veces la edad de Harriet, y Harriet tiene la mitad de la edad de Zack. Calcule la edad promedio de los tres en tres años si Harriet tiene ahora 21 años.",45,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
Cuatro estudiantes anotaron un total de 251 puntos en un juego de mesa. Naomi anotó 68 de los puntos. Yuri anotó 10 más de la mitad de puntos que anotó Naomi y Brianna anotó 17 puntos más que Naomi. ¿Cuántos puntos anotó Jojo?,54,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"A Carmen le lleva 10 minutos terminar un crucigrama y 5 minutos terminar un sudoku. Durante el fin de semana, resolvió 3 crucigramas y 8 sudokus. ¿Cuánto tiempo dedicó a estos juegos?",70,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Un tanque de agua se llena con 120 litros de agua. Celine usó 90 litros de agua del tanque para regar su pequeño jardín. Luego, pudo recolectar agua de lluvia, que era el doble de la cantidad que había quedado. ¿Cuántos litros de agua hay en el tanque ahora?",90,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
Andy planta 90 geranios y 40 petunias menos que geranios. ¿Cuántas flores planta en total?,140,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
Una empresa gasta $15 000 en publicidad durante un año y luego gasta la tercera parte de ese monto en publicidad para otro año. ¿Cuál es el monto total que la empresa gastó en publicidad durante los dos años?,20000,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Carlos y Benji están en la playa. Carlos alquila una canoa por $30 la hora y Benji alquila un gomón con forma de banana por $18 la hora. Si Carlos usa el barco durante 3 horas y Benji usa el gomón durante 5 horas, ¿cuánto pagarán en total por los alquileres?",180,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
Andrew planea hacer un viaje por carretera de Nueva Jersey a Rochester. Se necesitan 6 días para viajar en autobús y la mitad de días para viajar en automóvil de Nueva Jersey a Rochester. ¿Cuántos días viajará si planea ir a Rochester en autobús y regresar de Rochester en automóvil?,9,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"James está contando sus cartas de Pokémon. Tiene 30 de tipo fuego, 20 de tipo hierba y 40 de tipo agua. Si pierde 8 de tipo agua y compra 14 de tipo hierba, ¿cuál es el porcentaje de probabilidad (redondeado al entero más cercano) de que una carta elegida al azar sea de tipo agua?",33,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Chad pidió un burrito personalizado para el almuerzo. El burrito base cuesta $6,50. Le agrega un adicional de carne de res por $2,00, un adicional de queso por $1,00, palta por $1,00 y 2 salsas por $0,25 cada una. Decide mejorar su comida por $3,00 más, lo que le permitirá agregar patatas y una bebida. Tiene una tarjeta de regalo de $5,00 que usa al pagar. ¿Cuánto dinero debe todavía?",9,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Kalinda está armando un rompecabezas de 360 piezas con su mamá. Normalmente, Kalinda puede agregar 4 piezas por minuto. Por lo general, su mamá puede ubicar la mitad de las piezas por minuto que Kalinda. ¿Cuántas horas les llevará armar este rompecabezas?",1,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Una plantación de sandías produjo 120 sandías pequeñas. Ashlyn fue a la plantación dos meses después y descubrió que el 30 % de las sandías estaba listo para cosechar, así que se las llevó a su casa. Cuando regresó dos semanas después, 3/4 de las sandías restantes estaba lista, así que las cosechó. ¿Cuántas sandías no estaban listas para la cosecha después de las dos semanas?",21,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
Mark compra una flota de 12 automóviles para su empresa. Cada automóvil se vende a $20 000. Paga el 10 % de impuestos sobre los vehículos y luego otros $1000 para registrar a cada uno de ellos. ¿Cuánto paga por todo?,276000,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"A Kylie y Robert les gusta ir a la playa a recoger conchas. El lunes, Kylie recoge 5 conchas más que Robert, que recoge 20 conchas. El martes, Kylie recoge el doble de conchas que el lunes. ¿Cuántas conchas recoge Kylie el martes?",50,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Dax fue a su granja a recolectar algunas manzanas y encontró la mitad de bichos que de hormigas en la huerta. Si había 50 hormigas, calcule la cantidad total de insectos en la huerta.",75,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
Hay 36 pingüinos tomando sol en la nieve. Un tercio de ellos salta al océano y se pone a nadar. Otro tercio se dirige hacia una cueva para alimentarse. ¿Cuántos pingüinos quedaron tomando sol todavía?,12,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Steve decide empezar a comer más tomates y decide cultivar sus propios tomates cherry para su novia y para él. Él come el doble que su novia. Él come 6 por día. Si una vid puede producir 3 tomates por semana, ¿cuántas vides necesita?",21,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Juan pide unas pizzas para compartir con sus amigos. Son 20 amigos, incluyéndolo a él, y Juan quiere asegurarse de que cada uno pueda comer 4 porciones. Las pizzas solo se venden cortadas en 8 porciones. ¿Cuántas pizzas necesita pedir Juan?",10,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Ram usa muchos bolígrafos. Descubrió que puede ahorrar dinero mezclando la tinta de cinco bolígrafos vacíos para hacer un bolígrafo lleno. Si compra 25 bolígrafos y luego los usa para hacer nuevos bolígrafos cuando se agota la tinta, ¿cuántos bolígrafos en total llega a tener?",31,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Johnny tomó su mesada de $20 y le agregó $10 más. Luego, invirtió esta suma de dinero, que se triplicó en un año. ¿Cuánto dinero tenía después de un año?",90,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Mary tiene dos años menos que Joan, que tiene cinco años más que Jessa. Si Jessa tiene 20 años, ¿cuántos años suman las edades de las tres niñas?",68,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"La cantidad de estudiantes en un vestíbulo escolar era 1000. El vestíbulo tenía 3 entradas: A, B y C, que también se usaban como salidas. Si después de una reunión, el 30 % de los estudiantes salió del edificio por la salida A, 3/5 de los estudiantes restantes salió por la salida B y el resto salió por la salida C, calcule la cantidad de estudiantes que salieron por la salida C.",280,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"James tiene 6 caramelos más que Robert. John tiene el doble de caramelos que Robert. Si John tiene 54 caramelos, ¿cuántos caramelos más tiene John que James?",21,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Dolly tiene dos libros. Pandora tiene uno. Si tanto Dolly como Pandora leen los libros de la otra, además de los suyos, ¿cuál es el número total de instancias de lectura individuales que habrán ocurrido?",6,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
Mike era amigo por correspondencia de 5 personas. Dejó de serlo de 2 de ellas. Cada uno le envía 2 cartas a la semana de 5 páginas de largo. Él responde de la misma manera. Puede escribir una página cada 6 minutos. ¿Cuántas horas pasa escribiendo a la semana?,3,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Jason tiene un plan de telefonía de 1000 minutos por mes. Todos los días tiene una llamada de 15 minutos con su jefe y, este mes, ha tenido 300 minutos adicionales de llamadas a otras personas. ¿Cuántos minutos le quedan sin usar a Jason si este mes tiene 30 días?",250,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Griffin tiene 24 patatas fritas, pero Kyle le sacó 5. Billy le sacó el doble que Kyle. Ginger le dio a Griffin un puñado de sus patatas fritas, y luego Colby le sacó a Griffin 3 patatas menos que la cantidad que Kyle había sacado. Si al final Griffin tenía 27 patatas fritas, ¿cuántas patatas fritas le dio Ginger a Griffin?",20,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Hay 4 caracoles en un acuario y 32 caracoles en otro acuario. La diferencia entre la cantidad de caracoles de los dos acuarios es el doble de la cantidad de peces en ambos acuarios. Si los dos acuarios tienen la misma cantidad de peces, ¿cuántos peces hay en cada acuario?",7,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"La maquilladora de Jeans le cobra $250 la hora. Jeans necesita un maquillaje muy costoso para una película que está rodando y demora 6 horas en hacérselo todos los días, y lo necesita 4 veces por semana. La película demora 5 semanas en terminar. Después de terminar la película, la maquilladora le hace un 10 % de descuento a Jean por el volumen de trabajo realizado. ¿Cuánto pagó Jean?",27000,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Isabelle compró artículos de fiesta para la fiesta de cumpleaños de su hermanita. Gastó $12 en ingredientes para el pastel, $43 en regalos de cumpleaños, $15 en decoraciones, $4 en tarjetas de invitación y $22 en bolsas con golosinas para los invitados a la fiesta. Dividió el costo en tres partes iguales con su padre y su madre. ¿Cuántos dólares pagó cada persona?",32,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"Un chef compró 4 bolsas de cebollas. Cada bolsa pesa 50 libras. Una libra de cebollas cuesta $1,50. ¿Cuánto dinero gastó el chef?",300,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
"El lunes, Sue comió 4 veces más de galletas que su hermana. El martes, comió dos veces más de galletas que su hermana. Su hermana comió 5 galletas el lunes y 13 al día siguiente. Si 1 galleta tiene 200 calorías, ¿cuántas calorías más consumió Sue con respecto a su hermana?",5600,"Resuelve este problema matemático. Proporciona los pasos de razonamiento antes de dar la respuesta final en la última línea por sí misma en el formato de ""Respuesta:"". No añadas nada más que la respuesta entera después de ""Respuesta:"".",Respuesta
